,id,trade_date,code,open,high,low,close,volume,turn,tradestatus,isST,totals,isHighOfYear,isHighOfHistory,isLowOfyear,isLowOfHistory,incOf250,incOf120,incOf50,rps120,rps250,rps50,fluOf250d,fluOf120d,fluOf80d,fluOf10d,fluOf5d,diffToHigh250,diffToHigh120,diffToHigh80,sps120,sps250,sps80,ma5,ma10,ma20,ma50,ma120,ma250,turn10ma,turn50ma,turnIncToYesterday,turnIncTo50Day,peTTM,curNumPeTTM1Y,curNumPeTTM3Y,curNumPeTTM5Y,curNumPeTTMALL,hk_holding_amount,hh_holding_ratio,diffTohigh250,diffTohigh120,diffTohigh80,turnIncToYesterDay
384,6052346,2012-11-29,600532,8.32,8.449,8.143,8.192,1186116,0.78,1,1,42.271,0,0,0,0,-30.658540714406634,4.797236791608034,-5.8931648477886265,,,,47.699939867708956,21.922410056350238,21.922410056350238,10.34599346331567,8.227206130959075,55.908,12.292,12.292,,,,8.5038,8.425799999999999,8.4845,8.528419999999997,8.322849999999997,8.788107999999998,0.959,0.91408,,-14.668300367582704,-33.471,22,,,,,,62.40234375,12.646484374999995,12.646484374999995,-39.58171959721145
385,6052347,2012-11-30,600532,8.192,8.37,8.172,8.31,743284,0.489,1,1,42.88,0,0,0,0,-30.761539743376105,6.170946722882338,-4.4278320874065535,,,,47.699939867708956,21.922410056350238,21.922410056350238,9.342950524061749,8.227206130959075,53.694,10.698,10.698,,,,8.4228,8.4416,8.45785,8.52052,8.32695833333333,8.774092,0.9636000000000001,0.8922399999999999,,-45.1941181744822,-33.955,18,,,,,,60.0962695547533,11.046931407942228,11.046931407942228,-37.30769230769231
386,6052348,2012-12-03,600532,8.34,8.725,8.261,8.468,2464893,1.621,1,1,43.695,0,0,0,0,-30.18961253091509,10.562736649693173,-3.7070730043211335,,,,47.699939867708956,21.922410056350238,21.922410056350238,8.56531049250535,7.811615532661604,50.827,8.632,8.632,,,,8.397,8.467200000000002,8.4381,8.515979999999999,8.332299999999996,8.759955999999999,1.0886,0.9042399999999999,,79.26656639830135,-34.601,16,,,,,,57.10911667453945,8.974964572508263,8.974964572508263,231.49284253578736
387,6052349,2012-12-04,600532,8.449,8.676,8.399,8.587,1698984,1.117,1,1,44.309,0,0,0,0,-28.974358974358978,12.986842105263161,-4.493382271160048,,,,47.699939867708956,21.922410056350238,21.922410056350238,8.227206130959075,7.811615532661604,48.736,7.127,7.127,,,,8.3714,8.508700000000001,8.422799999999999,8.51184,8.34003333333333,8.745783999999999,1.1705999999999999,0.9018599999999998,,23.855143813895758,-35.084,13,,,,,,54.931873762664495,7.464772330266682,7.464772330266682,-31.0919185687847
388,6052350,2012-12-05,600532,8.577,8.804,8.429,8.764,2493078,1.639,1,1,45.222,0,0,0,0,-31.381146257438154,10.712481051035864,-4.728774866833357,,,,47.699939867708956,21.922410056350238,21.922410056350238,8.227206130959075,7.5079509313948165,45.733,4.963,4.963,,,,8.4642,8.5432,8.41935,8.507299999999999,8.349733333333331,8.732479999999999,1.2629000000000001,0.9090599999999999,,80.29613006842236,-93.289,1,,,,,,51.802829758101346,5.2943861250570565,5.2943861250570565,46.73231871083259
389,6052351,2012-12-06,600532,8.676,8.814,8.557,8.666,1630666,1.072,1,1,44.717,0,0,0,0,-32.04203262233376,10.310590631364569,-0.7899255867200808,,,,46.67381974248927,21.922410056350238,21.922410056350238,8.227206130959075,7.283866575901968,47.15,6.15,6.15,,,,8.559000000000001,8.5314,8.424299999999999,8.496639999999998,8.355983333333333,8.716056,1.1552999999999998,0.89922,,19.214430284023937,-92.239,1,,,,,,50.565428109854594,6.485114239556881,6.485114239556881,-34.594264795607074
390,6052352,2012-12-12,600532,9.534,9.534,9.337,9.534,12263585,8.063,1,0,49.195,0,0,0,0,-24.4173140954495,20.302839116719255,10.143253234750462,,,,46.06201550387597,24.42836165303126,24.42836165303126,14.58988881896371,13.352213131948828,32.305,0.0,0.0,,,,8.803799999999999,8.6133,8.4781,8.512619999999998,8.369966666666665,8.703184,1.8368000000000002,1.0095,,698.7122337790986,-101.483,1,,,,,,35.305223410950276,0.0,0.0,652.1455223880597
391,6052353,2012-12-13,600532,9.86,10.245,9.327,9.426,24288670,15.969,1,0,48.638,0,0,0,0,-21.463089485085824,18.046336881653097,11.82821212480721,,,,44.7514689534699,29.673011224987793,28.033186920448994,20.517325524646157,18.01854563201562,27.329,1.146,1.146,,,,8.9954,8.696200000000001,8.52695,8.528019999999996,8.382475,8.690432,3.3102000000000005,1.29752,,1130.7324742585856,-100.328,1,,,,,,33.60916613621896,8.688733290897508,8.688733290897508,98.05283393277934
392,6052354,2012-12-14,600532,9.12,9.751,9.031,9.534,14896050,9.794,1,0,49.195,0,0,0,0,-20.03690346389331,18.52312282446544,18.96680808584978,,,,42.68533772652388,29.673011224987793,27.359687652513415,20.517325524646157,17.725719863347965,25.058,0.0,0.0,,,,9.1848,8.7781,8.59555,8.550119999999998,8.395383333333331,8.68056,4.1835,1.4808599999999998,,561.3724457409885,-101.483,1,,,,,,27.333752884413677,7.45752045311515,7.45752045311515,-38.66867054918905
393,6052355,2012-12-17,600532,9.426,10.373,9.357,10.107,16724426,10.996,1,0,52.152,0,0,0,0,-11.02992957746479,24.577838037717243,25.646444554947774,,,,42.074592074592076,30.540827147401906,27.590860888846038,21.498120119541106,17.506989299141996,16.602,0.0,0.0,,,,9.4534,8.9588,8.68935,8.59198,8.412574999999999,8.673296,5.154,1.6837600000000001,,553.0621941369317,-107.577,1,,,,,,18.84832294449393,2.631839319283665,2.631839319283665,12.27282009393506
394,6052356,2012-12-18,600532,10.107,10.126,9.682,9.702,11866491,7.802,1,0,50.062,0,0,0,0,-15.480442547260209,20.3125,19.14527815301485,,,,42.074592074592076,30.540827147401906,26.636460040489723,21.218548153860976,12.937433722163297,21.47,4.174,4.174,,,,9.660599999999999,9.1098,8.767799999999998,8.625139999999998,8.425816666666666,8.666664,5.856199999999999,1.82392,,327.75998947322245,-103.269,1,,,,,,23.809523809523814,6.916099773242625,6.916099773242625,-29.046926154965448
395,6052357,2012-12-19,600532,9.643,10.669,9.643,10.284,22572985,14.841,1,0,53.065,0,0,0,0,-9.392070484581488,28.325430496630915,24.639437643921966,,,,42.074592074592076,32.467897647389634,28.30630799512607,22.57006279876278,15.352891554972349,14.595,0.0,0.0,,,,9.810599999999999,9.3072,8.874399999999998,8.667959999999999,8.444316666666664,8.661883999999999,7.2914,2.1116599999999996,,602.8120057206181,-109.468,1,,,,,,16.802800466744454,3.7436795021392433,3.7436795021392433,90.22045629325814
396,6052358,2012-12-20,600532,10.067,10.758,10.008,10.719,19082928,12.546,1,0,55.31,0,0,0,0,-7.411246436900757,33.0891482493171,28.679471788715478,,,,42.074592074592076,33.026584867075655,28.899423684699755,21.92786763338911,16.053169734151318,9.945,0.0,0.0,,,,10.069199999999999,9.5323,8.999749999999999,8.717319999999999,8.466858333333333,8.65936,8.3839,2.3549200000000003,,432.75695140386927,-114.09,1,,,,,,12.062692415337262,0.3638399104394039,0.3638399104394039,-15.463917525773196
397,6052359,2012-12-21,600532,10.373,10.571,10.028,10.166,13473639,8.858,1,0,52.457,0,0,0,0,-10.352733686067014,22.481927710843365,20.193899266966188,,,,42.074592074592076,33.026584867075655,28.899423684699755,21.64900539133667,13.0228667038483,15.926,5.44,5.44,,,,10.195599999999999,9.6902,9.09945,8.754039999999998,8.484458333333333,8.653716000000001,9.158000000000001,2.52058,,251.42705250378884,-108.207,1,,,,,,18.15856777493606,5.823332677552614,5.823332677552614,-29.395823369998396
398,6052360,2012-12-24,600532,10.028,10.215,9.899,10.018,7703743,5.065,1,0,51.693,0,0,0,0,-13.17386028774484,19.689366786141,17.21071721071721,,,,42.074592074592076,33.026584867075655,28.899423684699755,20.45919315857965,10.364379996281823,17.638,6.997,6.997,,,,10.1778,9.8156,9.1794,8.785239999999998,8.498775,8.648428000000001,9.5006,2.6075999999999997,,94.23991409725421,-106.631,2,,,,,,19.904172489518864,7.386703932920727,7.386703932920727,-42.82004967261233
399,6052361,2012-12-25,600532,9.899,10.452,9.899,10.136,10804848,7.104,1,0,52.302,0,0,0,0,-12.151152712775186,16.706966033390888,18.591318591318572,,,,41.15358592692828,33.026584867075655,28.899423684699755,16.053169734151318,10.364379996281823,16.269,5.752,5.752,,,,10.264599999999998,9.962599999999998,9.247,8.81702,8.513491666666667,8.64282,10.1038,2.7259600000000006,,160.6054380841978,-107.892,2,,,,,,16.653512233622738,6.136543014996053,6.136543014996053,40.25666337611055
400,6052362,2012-12-26,600532,10.136,10.245,9.86,10.018,9151209,6.017,1,0,51.693,0,0,0,0,-14.993635977938052,15.215641173087985,18.71074771892405,,,,41.15358592692828,33.026584867075655,28.899423684699755,16.053169734151318,8.347276445435952,17.638,6.997,6.997,,,,10.211400000000001,10.011,9.312149999999999,8.84644,8.524600000000001,8.63674,9.8992,2.8316200000000005,,112.4932017714241,-106.631,3,,,,,,18.027550409263316,7.386703932920727,7.386703932920727,-15.301238738738734
401,6052363,2012-12-27,600532,9.998,10.107,9.791,9.811,7663280,5.038,1,0,50.625,0,0,0,0,-10.93054925102134,12.834962622196661,15.99668952471033,,,,40.9588459906661,33.026584867075655,28.899423684699755,16.053169734151318,7.378677513953262,13.78,9.255,9.255,,,,10.0298,10.0495,9.372850000000001,8.87388,8.5339,8.628843999999999,8.806099999999999,2.9222,,72.40435288481282,-104.425,3,,,,,,20.120273162776478,9.652430944857803,9.652430944857803,-16.27056672760512
402,6052364,2012-12-28,600532,9.791,10.107,9.702,9.939,7625998,5.014,1,0,51.285,0,0,0,0,-10.964794410104812,17.510049657129343,17.371280113367973,,,,39.33211265149533,33.026584867075655,28.899423684699755,13.0228667038483,7.175660160734787,12.315,7.848,7.848,,,,9.9844,10.089999999999998,9.434050000000001,8.903500000000001,8.544266666666667,8.62454,8.3281,3.011120000000001,,66.51611360556865,-105.791,3,,,,,,15.393902807123446,8.24026562028372,8.24026562028372,-0.4763795156808261
403,6052365,2012-12-31,600532,10.067,10.936,10.067,10.936,12223561,8.037,1,0,56.43,0,0,0,0,2.1197123914464497,30.361187269042805,27.80179969615519,,,,37.388643930531806,34.11667885881492,30.05669348939283,11.823335771762979,11.283833211411851,1.17,0.0,0.0,,,,10.168,10.172899999999998,9.565850000000001,8.95286,8.564916666666669,8.623632,8.0322,3.165940000000001,,153.85825378876413,-116.401,1,,,,,,1.618507681053398,0.0,0.0,60.29118468288792
404,6052366,2013-01-04,600532,12.031,12.031,12.031,12.031,7591444,4.991,1,0,62.08,1,0,0,0,20.213828936850536,38.6698939603504,37.89111747851004,,,,42.16607098329316,40.113041309949296,36.422575014545764,19.848724129332556,19.358324328817226,0.0,0.0,0.0,,,,10.547,10.4058,9.7578,9.02234,8.595266666666667,8.62892,7.751100000000001,3.25138,,53.50405058775042,-128.062,1,,,,,,0.0,0.0,0.0,-37.89971382356602
405,6052367,2013-01-07,600532,12.821,13.235,12.712,13.235,22372551,14.709,1,0,68.293,1,0,0,0,29.691327780499748,52.72328640664665,49.49734553258782,,,,47.427276161692475,45.56101246694371,42.206271250472234,26.69437098602191,26.69437098602191,0.0,0.0,0.0,,,,11.1904,10.7009,10.004050000000001,9.11254,8.633258333333332,8.641828,7.737900000000001,3.5326200000000005,,316.376513749002,-140.879,1,,,,,,0.0,0.0,0.0,194.71047886195151
406,6052368,2013-01-08,600532,13.818,14.558,13.482,14.242,45418978,29.861,1,0,73.489,1,0,0,0,38.62176367529689,68.3849609836841,64.53327171903882,,,,52.20497321060586,50.508311581261154,47.45844209369419,33.35623025140816,33.35623025140816,0.0,0.0,0.0,,,,12.0766,11.0532,10.29275,9.220320000000001,8.679724999999998,8.657976000000001,9.4694,4.11798,,625.1370817731024,-151.595,1,,,,,,2.2187894958573158,2.2187894958573158,2.2187894958573158,103.01176150656062
407,6052369,2013-01-09,600532,13.936,14.025,13.492,13.778,24531199,16.128,1,0,71.094,0,0,0,0,34.48511469009274,65.00598802395211,57.37292975442604,,,,52.20497321060586,50.508311581261154,47.45844209369419,33.35623025140816,30.84901772221459,3.368,3.368,3.368,,,,12.844400000000002,11.414400000000002,10.552299999999999,9.322759999999999,8.724058333333335,8.671991999999998,10.1964,4.42306,,264.63443860133026,-146.657,1,,,,,,5.661199012919141,5.661199012919141,5.661199012919141,-45.989752520009375
408,6052370,2013-01-10,600532,13.719,14.143,13.571,13.926,23755336,15.618,1,0,71.858,0,0,0,0,39.83331659805202,66.97841726618705,62.93436293436292,,,,52.20497321060586,50.508311581261154,47.45844209369419,33.35623025140816,17.358153592526442,2.269,2.269,2.269,,,,13.442399999999997,11.805200000000001,10.810399999999998,9.426180000000002,8.770525,8.686715999999999,11.2517,4.724640000000001,,230.56486843442036,-148.233,1,,,,,,4.538273732586527,4.538273732586527,4.538273732586527,-3.1622023809523796
409,6052371,2013-01-11,600532,13.808,14.282,13.127,13.314,20894157,13.737,1,0,68.7,0,0,0,0,35.98202430803799,59.25837320574164,58.897243107769434,,,,52.20497321060586,50.508311581261154,47.45844209369419,33.35623025140816,12.680313229839266,6.97,6.97,6.97,,,,13.699000000000002,12.123000000000001,11.042799999999998,9.521520000000002,8.811974999999999,8.700135999999999,11.915,4.98602,,175.51032687393956,-141.72,2,,,,,,9.343548144809972,9.343548144809972,9.343548144809972,-12.043795620437956
410,6052372,2013-01-14,600532,13.156,13.66,13.077,13.453,20179549,13.267,1,0,69.417,0,0,0,0,35.219620062317816,59.60374896191718,59.056514542445015,,,,52.20497321060586,50.508311581261154,47.45844209369419,33.35623025140816,10.173100700645692,5.865,5.865,5.865,,,,13.742600000000001,12.466500000000002,11.23875,9.623000000000001,8.854416666666669,8.714783999999998,12.639999999999999,5.24152,,153.11360063493026,-143.19,2,,,,,,8.213781312718355,8.213781312718355,8.213781312718355,-3.421416612069598
411,6052373,2013-01-15,600532,13.324,13.808,13.226,13.472,17976847,11.819,1,0,69.516,0,0,0,0,40.56761268781302,59.09305621162021,58.718190386427906,,,,52.20497321060586,50.508311581261154,47.45844209369419,33.35623025140816,8.437193670354294,5.716,5.716,5.716,,,,13.5886,12.832600000000003,11.44105,9.72328,8.896441666666668,8.728875999999998,13.318099999999998,5.470280000000002,,116.05841017278817,-143.401,2,,,,,,8.061163895486938,8.061163895486938,8.061163895486938,-10.91429863571266
412,6052374,2013-01-16,600532,13.324,13.897,13.176,13.443,20142582,13.243,1,0,69.366,0,0,0,0,55.84280083468583,58.563340410474176,54.78411053540586,,,,52.20497321060586,50.508311581261154,47.45844209369419,30.84901772221459,8.437193670354294,5.944,5.944,5.944,,,,13.521600000000001,13.183000000000002,11.636499999999998,9.822379999999999,8.937900000000003,8.744312,14.140999999999996,5.728580000000001,,131.17421769443735,-143.085,3,,,,,,8.294279550695531,8.294279550695531,8.294279550695531,12.048396649462724
413,6052375,2013-01-17,600532,13.127,13.156,12.14,12.337,19558799,12.859,1,0,63.659,0,0,0,0,42.85548865215378,48.79990350982993,41.39828080229226,,,,52.20497321060586,50.508311581261154,47.45844209369419,17.358153592526442,14.997899453857999,15.441,15.441,15.441,,,,13.203799999999998,13.323099999999997,11.748,9.895419999999998,8.970058333333334,8.759156,14.6232,5.970160000000001,,115.38786230184783,-131.319,4,,,,,,18.002755937424013,18.002755937424013,18.002755937424013,-2.8996450955221653
414,6052376,2013-01-18,600532,12.426,12.614,12.288,12.525,11591494,7.621,1,0,64.629,0,0,0,0,47.5612629594722,50.90361445783132,41.63745335293453,,,,52.20497321060586,50.508311581261154,47.45844209369419,16.609424371479594,12.643016478376627,13.709,13.709,13.709,,,,13.046000000000001,13.372499999999999,11.889149999999999,9.97142,9.00534166666667,8.774712000000001,14.886200000000002,6.07854,,25.375501353943548,-133.315,4,,,,,,16.2315369261477,16.2315369261477,16.2315369261477,-40.73411618321798
415,6052377,2013-01-21,600532,12.436,12.712,12.357,12.574,9095771,5.98,1,0,64.882,0,0,0,0,50.40669856459331,59.44712148110576,41.87069840911656,,,,52.20497321060586,50.508311581261154,47.45844209369419,16.609424371479594,12.643016478376627,13.265,13.265,13.265,,,,12.8702,13.306400000000002,12.00365,10.046039999999998,9.040958333333338,8.791056000000001,14.013299999999997,6.177960000000001,,-3.204293974062637,-133.841,4,,,,,,15.778590742802608,15.778590742802608,15.778590742802608,-21.53260726938722
416,6052378,2013-01-22,600532,12.673,12.949,12.337,12.406,11672947,7.675,1,0,64.015,0,0,0,0,54.03526198162404,50.53998301177043,39.50297987180929,,,,52.20497321060586,50.508311581261154,47.45844209369419,14.997899453857999,12.643016478376627,14.799,14.799,14.799,,,,12.657,13.122800000000002,12.088000000000003,10.1169,9.078625000000004,8.807240000000002,11.794699999999999,6.3087,,21.65739375782649,-132.055,5,,,,,,17.3464452684185,17.3464452684185,17.3464452684185,28.344481605351156
417,6052379,2013-01-23,600532,12.14,12.86,11.942,12.811,12940171,8.508,1,0,66.105,0,0,0,0,65.55957611785989,54.70353822002173,45.035661723083884,,,,52.20497321060586,50.508311581261154,47.45844209369419,16.384259907575967,9.227728792946186,11.17,11.17,11.17,,,,12.5306,13.026100000000003,12.220250000000004,10.195259999999998,9.116708333333337,8.826268000000002,11.032699999999998,6.458959999999999,,31.723992717093775,-136.362,4,,,,,,13.636718445086254,13.636718445086254,13.636718445086254,10.85342019543973
418,6052380,2013-01-24,600532,12.722,12.969,12.317,12.633,12396118,8.15,1,0,65.186,0,0,0,0,60.195282779609414,52.73848385926729,47.46118828061164,,,,52.20497321060586,50.508311581261154,47.45844209369419,16.384259907575967,7.91888349140257,12.736,12.736,12.736,,,,12.5898,12.896800000000002,12.351000000000003,10.27126,9.152975000000003,8.845848,10.2859,6.609479999999999,,23.307733740021938,-134.471,5,,,,,,15.23786907306262,15.23786907306262,15.23786907306262,-4.207804419369991
419,6052381,2013-01-25,600532,12.614,13.423,12.258,13.186,16768174,11.024,1,0,68.04,0,0,0,0,71.49174144882299,59.039922807863945,55.89973989122724,,,,52.20497321060586,50.508311581261154,47.45844209369419,14.067784413902281,11.033301050435817,8.008,8.008,8.008,,,,12.721999999999998,12.884,12.503500000000004,10.363639999999998,9.193933333333337,8.867048,10.0146,6.809879999999998,,61.88244139397467,-140.354,4,,,,,,10.404974973456696,10.404974973456696,10.404974973456696,35.263803680981574
420,6052382,2013-01-28,600532,13.186,13.571,12.989,13.403,13263744,8.72,1,0,69.159,0,0,0,0,71.24057748818194,61.85243328100471,58.634157888507524,,,,52.20497321060586,50.508311581261154,47.45844209369419,14.067784413902281,12.003536953798537,6.26,6.26,6.26,,,,12.887799999999999,12.879,12.672750000000004,10.462539999999997,9.236533333333336,8.889904,9.5599,6.958739999999999,,25.31004176043367,-142.665,3,,,,,,8.617473699917925,8.617473699917925,8.617473699917925,-20.899854862119003
421,6052383,2013-01-29,600532,13.403,13.403,12.87,13.097,12080627,7.943,1,0,67.581,0,0,0,0,66.92582207494264,53.93747061589094,60.46312178387648,,,,52.20497321060586,50.508311581261154,47.45844209369419,14.067784413902281,12.003536953798537,8.742,8.742,8.742,,,,13.026,12.8415,12.837050000000001,10.555499999999997,9.276666666666667,8.910984000000003,9.1723,7.094979999999998,,11.952394509921128,-139.408,5,,,,,,11.155226387722381,11.155226387722381,11.155226387722381,-8.910550458715608
422,6052384,2013-01-30,600532,13.097,13.186,12.396,12.545,10397806,6.836,1,0,64.732,0,0,0,0,55.95474888115365,47.27635595210142,52.411614627627266,,,,52.20497321060586,50.508311581261154,47.45844209369419,12.003536953798537,9.67504236975905,13.527,13.527,13.527,,,,12.972800000000001,12.751700000000001,12.967350000000001,10.643159999999998,9.310308333333335,8.929780000000001,8.531600000000001,7.209839999999998,,-5.185135869866707,-133.525,7,,,,,,16.046233559186927,16.046233559186927,16.046233559186927,-13.936799697847151
423,6052385,2013-01-31,600532,12.436,12.88,12.436,12.535,6870120,4.517,1,0,64.681,0,0,0,0,54.125169064305936,47.67907634307259,54.125169064305936,,,,52.20497321060586,50.508311581261154,47.45844209369419,12.003536953798537,9.67504236975905,13.618,13.618,13.618,,,,12.9532,12.7715,13.047300000000002,10.729239999999997,9.343783333333336,8.947744,7.697399999999999,7.288399999999998,,-38.02480654190219,-133.42,8,,,,,,16.13881132828081,16.13881132828081,16.13881132828081,-33.92334698654184
